"trial_id","clinician_id","round","experimental_cond","patient_demo","gender","race","numans","numtruth","treat_rec","guideline_treat","abserror","correct","error","accuracy","accuracy_norm","round_num","Round1","Round3"
3,100735,"Second","Control","white male","M","W",2.5,12,"A","C",9.5,FALSE,-13.5,-9.5,0.892045454545455,2,TRUE,TRUE
5,100735,"Final","Control","white male","M","W",2.5,12,"A","C",9.5,FALSE,-13.5,-9.5,0.892045454545455,3,TRUE,TRUE
3,100735,"Final","Control","white male","M","W",2.5,12,"A","C",9.5,FALSE,-13.5,-9.5,0.892045454545455,3,TRUE,TRUE
2,100750,"Initial","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
5,100750,"Initial","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
2,100750,"Second","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
5,100750,"Second","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
2,100750,"Final","Control","white male","M","W",15,12,"A","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
5,100750,"Final","Control","white male","M","W",15,12,"A","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
3,100781,"Initial","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
6,100781,"Initial","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
3,100781,"Second","Control","white male","M","W",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
6,100781,"Second","Control","white male","M","W",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
3,100781,"Final","Control","white male","M","W",1,12,"A","C",11,FALSE,-15,-11,0.875,3,TRUE,TRUE
6,100781,"Final","Control","white male","M","W",1,12,"A","C",11,FALSE,-15,-11,0.875,3,TRUE,TRUE
3,100782,"Initial","Control","white male","M","W",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
5,100782,"Initial","Control","white male","M","W",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
3,100782,"Second","Control","white male","M","W",1,12,"D","C",11,FALSE,-15,-11,0.875,2,TRUE,TRUE
5,100782,"Second","Control","white male","M","W",1,12,"D","C",11,FALSE,-15,-11,0.875,2,TRUE,TRUE
3,100782,"Final","Control","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
5,100782,"Final","Control","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
3,100790,"Initial","Control","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,1,TRUE,TRUE
7,100790,"Initial","Control","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,1,TRUE,TRUE
6,100790,"Initial","Control","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,1,TRUE,TRUE
3,100790,"Second","Control","white male","M","W",50,12,"C","C",38,TRUE,34,-38,0.568181818181818,2,TRUE,TRUE
7,100790,"Second","Control","white male","M","W",50,12,"C","C",38,TRUE,34,-38,0.568181818181818,2,TRUE,TRUE
6,100790,"Second","Control","white male","M","W",50,12,"C","C",38,TRUE,34,-38,0.568181818181818,2,TRUE,TRUE
3,100791,"Initial","Control","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
6,100791,"Initial","Control","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
3,100791,"Second","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
6,100791,"Second","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
3,100791,"Final","Control","Black female","F","B",2,12,"A","C",10,FALSE,-14,-10,0.886363636363636,3,TRUE,TRUE
6,100791,"Final","Control","Black female","F","B",2,12,"A","C",10,FALSE,-14,-10,0.886363636363636,3,TRUE,TRUE
3,100805,"Second","Control","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
6,100805,"Second","Control","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
3,100805,"Final","Control","Black female","F","B",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
6,100805,"Final","Control","Black female","F","B",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
5,100806,"Initial","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
7,100806,"Initial","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
3,100806,"Initial","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
5,100806,"Second","Control","white male","M","W",16,12,"B","C",4,FALSE,0,-4,0.954545454545455,2,TRUE,TRUE
7,100806,"Second","Control","white male","M","W",16,12,"B","C",4,FALSE,0,-4,0.954545454545455,2,TRUE,TRUE
3,100806,"Second","Control","white male","M","W",16,12,"B","C",4,FALSE,0,-4,0.954545454545455,2,TRUE,TRUE
5,100806,"Final","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
7,100806,"Final","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
3,100806,"Final","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
3,100808,"Initial","Control","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
6,100808,"Initial","Control","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
7,100808,"Initial","Control","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
3,100808,"Second","Control","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
6,100808,"Second","Control","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
7,100808,"Second","Control","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
3,100815,"Initial","Control","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
3,100815,"Second","Control","white male","M","W",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
3,100815,"Final","Control","white male","M","W",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
5,100826,"Initial","Control","white male","M","W",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
3,100826,"Initial","Control","white male","M","W",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
5,100826,"Final","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
3,100826,"Final","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
6,100831,"Initial","Control","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
3,100831,"Initial","Control","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
6,100831,"Second","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
3,100831,"Second","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
6,100831,"Final","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
3,100831,"Final","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
3,100834,"Initial","Control","Black female","F","B",60,12,"B","C",48,FALSE,44,-48,0.454545454545455,1,TRUE,TRUE
6,100834,"Initial","Control","Black female","F","B",60,12,"B","C",48,FALSE,44,-48,0.454545454545455,1,TRUE,TRUE
3,100834,"Second","Control","Black female","F","B",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,2,TRUE,TRUE
6,100834,"Second","Control","Black female","F","B",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,2,TRUE,TRUE
3,100834,"Final","Control","Black female","F","B",50,12,"B","C",38,FALSE,34,-38,0.568181818181818,3,TRUE,TRUE
6,100834,"Final","Control","Black female","F","B",50,12,"B","C",38,FALSE,34,-38,0.568181818181818,3,TRUE,TRUE
6,100839,"Initial","Control","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
7,100839,"Initial","Control","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
3,100839,"Initial","Control","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
6,100839,"Second","Control","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
7,100839,"Second","Control","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
3,100839,"Second","Control","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,100839,"Final","Control","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
7,100839,"Final","Control","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
3,100839,"Final","Control","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
5,100850,"Initial","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
3,100850,"Initial","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
5,100850,"Second","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
3,100850,"Second","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
5,100850,"Final","Control","white male","M","W",13,12,"B","C",1,FALSE,-3,-1,0.988636363636364,3,TRUE,TRUE
3,100850,"Final","Control","white male","M","W",13,12,"B","C",1,FALSE,-3,-1,0.988636363636364,3,TRUE,TRUE
5,102357,"Initial","Control","white male","M","W",15,12,"D","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
2,102357,"Initial","Control","white male","M","W",15,12,"D","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
5,102357,"Second","Control","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
2,102357,"Second","Control","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
5,102357,"Final","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
2,102357,"Final","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
7,102384,"Initial","Control","white male","M","W",65,12,"A","C",53,FALSE,49,-53,0.397727272727273,1,TRUE,TRUE
5,102384,"Initial","Control","white male","M","W",65,12,"A","C",53,FALSE,49,-53,0.397727272727273,1,TRUE,TRUE
2,102384,"Initial","Control","white male","M","W",65,12,"A","C",53,FALSE,49,-53,0.397727272727273,1,TRUE,TRUE
7,102384,"Second","Control","white male","M","W",35,12,"A","C",23,FALSE,19,-23,0.738636363636364,2,TRUE,TRUE
5,102384,"Second","Control","white male","M","W",35,12,"A","C",23,FALSE,19,-23,0.738636363636364,2,TRUE,TRUE
2,102384,"Second","Control","white male","M","W",35,12,"A","C",23,FALSE,19,-23,0.738636363636364,2,TRUE,TRUE
7,102384,"Final","Control","white male","M","W",35,12,"A","C",23,FALSE,19,-23,0.738636363636364,3,TRUE,TRUE
5,102384,"Final","Control","white male","M","W",35,12,"A","C",23,FALSE,19,-23,0.738636363636364,3,TRUE,TRUE
2,102384,"Final","Control","white male","M","W",35,12,"A","C",23,FALSE,19,-23,0.738636363636364,3,TRUE,TRUE
3,102404,"Initial","Control","white male","M","W",3,12,"B","C",9,FALSE,-13,-9,0.897727272727273,1,TRUE,TRUE
3,102404,"Second","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
3,102404,"Final","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
3,102426,"Initial","Control","white male","M","W",5,12,"C","C",7,TRUE,-11,-7,0.920454545454545,1,TRUE,TRUE
5,102426,"Initial","Control","white male","M","W",5,12,"C","C",7,TRUE,-11,-7,0.920454545454545,1,TRUE,TRUE
3,102426,"Second","Control","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,2,TRUE,TRUE
5,102426,"Second","Control","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,2,TRUE,TRUE
3,102426,"Final","Control","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
5,102426,"Final","Control","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
3,102437,"Initial","Control","white male","M","W",NA,12,"B","C",NA,FALSE,NA,NA,NA,1,TRUE,TRUE
7,102437,"Initial","Control","white male","M","W",NA,12,"B","C",NA,FALSE,NA,NA,NA,1,TRUE,TRUE
3,102437,"Second","Control","white male","M","W",1.7,12,"B","C",10.3,FALSE,-14.3,-10.3,0.882954545454545,2,TRUE,TRUE
7,102437,"Second","Control","white male","M","W",1.7,12,"B","C",10.3,FALSE,-14.3,-10.3,0.882954545454545,2,TRUE,TRUE
3,102437,"Final","Control","white male","M","W",1.7,12,"B","C",10.3,FALSE,-14.3,-10.3,0.882954545454545,3,TRUE,TRUE
7,102437,"Final","Control","white male","M","W",1.7,12,"B","C",10.3,FALSE,-14.3,-10.3,0.882954545454545,3,TRUE,TRUE
2,102438,"Initial","Control","white male","M","W",30,12,"A","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
5,102438,"Initial","Control","white male","M","W",30,12,"A","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
7,102438,"Initial","Control","white male","M","W",30,12,"A","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
2,102438,"Second","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
5,102438,"Second","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
7,102438,"Second","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
2,102438,"Final","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,3,TRUE,TRUE
5,102438,"Final","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,3,TRUE,TRUE
7,102438,"Final","Control","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,3,TRUE,TRUE
3,102454,"Initial","Control","white male","M","W",16,12,"C","C",4,TRUE,0,-4,0.954545454545455,1,TRUE,TRUE
5,102454,"Initial","Control","white male","M","W",16,12,"C","C",4,TRUE,0,-4,0.954545454545455,1,TRUE,TRUE
7,102454,"Initial","Control","white male","M","W",16,12,"C","C",4,TRUE,0,-4,0.954545454545455,1,TRUE,TRUE
3,102454,"Second","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
5,102454,"Second","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
7,102454,"Second","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
3,102454,"Final","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
5,102454,"Final","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
7,102454,"Final","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
2,102472,"Initial","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,1,TRUE,TRUE
7,102472,"Initial","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,1,TRUE,TRUE
5,102472,"Initial","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,1,TRUE,TRUE
2,102472,"Second","Control","white male","M","W",70,12,"C","C",58,TRUE,54,-58,0.340909090909091,2,TRUE,TRUE
7,102472,"Second","Control","white male","M","W",70,12,"C","C",58,TRUE,54,-58,0.340909090909091,2,TRUE,TRUE
5,102472,"Second","Control","white male","M","W",70,12,"C","C",58,TRUE,54,-58,0.340909090909091,2,TRUE,TRUE
6,102473,"Initial","Control","Black female","F","B",16,12,"A","C",4,FALSE,0,-4,0.954545454545455,1,TRUE,TRUE
7,102473,"Initial","Control","Black female","F","B",16,12,"A","C",4,FALSE,0,-4,0.954545454545455,1,TRUE,TRUE
3,102473,"Initial","Control","Black female","F","B",16,12,"A","C",4,FALSE,0,-4,0.954545454545455,1,TRUE,TRUE
6,102473,"Second","Control","Black female","F","B",12,12,"B","C",0,FALSE,-4,0,1,2,TRUE,TRUE
7,102473,"Second","Control","Black female","F","B",12,12,"B","C",0,FALSE,-4,0,1,2,TRUE,TRUE
3,102473,"Second","Control","Black female","F","B",12,12,"B","C",0,FALSE,-4,0,1,2,TRUE,TRUE
6,102473,"Final","Control","Black female","F","B",24,12,"B","C",12,FALSE,8,-12,0.863636363636364,3,TRUE,TRUE
7,102473,"Final","Control","Black female","F","B",24,12,"B","C",12,FALSE,8,-12,0.863636363636364,3,TRUE,TRUE
3,102473,"Final","Control","Black female","F","B",24,12,"B","C",12,FALSE,8,-12,0.863636363636364,3,TRUE,TRUE
5,102478,"Initial","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
3,102478,"Initial","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
5,102478,"Second","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
3,102478,"Second","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
5,102478,"Final","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
3,102478,"Final","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
5,102483,"Initial","Control","white male","M","W",7,12,"B","C",5,FALSE,-9,-5,0.943181818181818,1,TRUE,TRUE
3,102483,"Initial","Control","white male","M","W",7,12,"B","C",5,FALSE,-9,-5,0.943181818181818,1,TRUE,TRUE
5,102483,"Second","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
3,102483,"Second","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
5,102483,"Final","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
3,102483,"Final","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
5,102497,"Second","Control","white male","M","W",75,12,"B","C",63,FALSE,59,-63,0.284090909090909,2,TRUE,TRUE
3,102497,"Second","Control","white male","M","W",75,12,"B","C",63,FALSE,59,-63,0.284090909090909,2,TRUE,TRUE
3,102505,"Second","Control","Black female","F","B",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
6,102505,"Second","Control","Black female","F","B",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
3,102505,"Final","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
6,102505,"Final","Control","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
3,102534,"Initial","Control","white male","M","W",7,12,"B","C",5,FALSE,-9,-5,0.943181818181818,1,TRUE,TRUE
3,102534,"Second","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
3,102534,"Final","Control","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
6,103931,"Initial","Control","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
3,103931,"Initial","Control","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
6,103931,"Second","Control","Black female","F","B",50,12,"A","C",38,FALSE,34,-38,0.568181818181818,2,TRUE,TRUE
3,103931,"Second","Control","Black female","F","B",50,12,"A","C",38,FALSE,34,-38,0.568181818181818,2,TRUE,TRUE
6,103931,"Final","Control","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,3,TRUE,TRUE
3,103931,"Final","Control","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,3,TRUE,TRUE
3,103961,"Second","Control","Black female","F","B",75,12,"B","C",63,FALSE,59,-63,0.284090909090909,2,TRUE,TRUE
6,103961,"Second","Control","Black female","F","B",75,12,"B","C",63,FALSE,59,-63,0.284090909090909,2,TRUE,TRUE
3,103961,"Final","Control","Black female","F","B",90,12,"C","C",78,TRUE,74,-78,0.113636363636364,3,TRUE,TRUE
6,103961,"Final","Control","Black female","F","B",90,12,"C","C",78,TRUE,74,-78,0.113636363636364,3,TRUE,TRUE
3,104001,"Initial","Control","white male","M","W",50,12,"D","C",38,FALSE,34,-38,0.568181818181818,1,TRUE,TRUE
6,104001,"Initial","Control","white male","M","W",50,12,"D","C",38,FALSE,34,-38,0.568181818181818,1,TRUE,TRUE
3,104015,"Initial","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
6,104015,"Initial","Control","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
3,104015,"Second","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,104015,"Second","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
3,104015,"Final","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
6,104015,"Final","Control","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
3,104020,"Second","Control","white male","M","W",7.1,12,"B","C",4.9,FALSE,-8.9,-4.9,0.944318181818182,2,TRUE,TRUE
6,104020,"Second","Control","white male","M","W",7.1,12,"B","C",4.9,FALSE,-8.9,-4.9,0.944318181818182,2,TRUE,TRUE
3,104020,"Final","Control","white male","M","W",7.1,12,"B","C",4.9,FALSE,-8.9,-4.9,0.944318181818182,3,TRUE,TRUE
6,104020,"Final","Control","white male","M","W",7.1,12,"B","C",4.9,FALSE,-8.9,-4.9,0.944318181818182,3,TRUE,TRUE
6,104050,"Second","Control","white male","M","W",2,12,"B","C",10,FALSE,-14,-10,0.886363636363636,2,TRUE,TRUE
3,104050,"Second","Control","white male","M","W",2,12,"B","C",10,FALSE,-14,-10,0.886363636363636,2,TRUE,TRUE
6,104050,"Final","Control","white male","M","W",4,12,"B","C",8,FALSE,-12,-8,0.909090909090909,3,TRUE,TRUE
3,104050,"Final","Control","white male","M","W",4,12,"B","C",8,FALSE,-12,-8,0.909090909090909,3,TRUE,TRUE
6,104056,"Initial","Control","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
3,104056,"Initial","Control","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
6,104056,"Second","Control","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
3,104056,"Second","Control","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
6,104056,"Final","Control","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
3,104056,"Final","Control","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
3,104074,"Initial","Control","white male","M","W",50,12,"B","C",38,FALSE,34,-38,0.568181818181818,1,TRUE,TRUE
6,104074,"Initial","Control","white male","M","W",50,12,"B","C",38,FALSE,34,-38,0.568181818181818,1,TRUE,TRUE
3,104074,"Second","Control","white male","M","W",50,12,"B","C",38,FALSE,34,-38,0.568181818181818,2,TRUE,TRUE
6,104074,"Second","Control","white male","M","W",50,12,"B","C",38,FALSE,34,-38,0.568181818181818,2,TRUE,TRUE
3,104074,"Final","Control","white male","M","W",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
6,104074,"Final","Control","white male","M","W",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
6,104075,"Initial","Control","Black female","F","B",30,12,"C","C",18,TRUE,14,-18,0.795454545454545,1,TRUE,TRUE
3,104075,"Initial","Control","Black female","F","B",30,12,"C","C",18,TRUE,14,-18,0.795454545454545,1,TRUE,TRUE
6,104075,"Second","Control","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,2,TRUE,TRUE
3,104075,"Second","Control","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,2,TRUE,TRUE
6,104075,"Final","Control","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
3,104075,"Final","Control","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
3,104080,"Initial","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,1,TRUE,TRUE
6,104080,"Initial","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,1,TRUE,TRUE
7,104080,"Initial","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,1,TRUE,TRUE
3,104080,"Second","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,2,TRUE,TRUE
6,104080,"Second","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,2,TRUE,TRUE
7,104080,"Second","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,2,TRUE,TRUE
3,104080,"Final","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,3,TRUE,TRUE
6,104080,"Final","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,3,TRUE,TRUE
7,104080,"Final","Control","white male","M","W",60,12,"C","C",48,TRUE,44,-48,0.454545454545455,3,TRUE,TRUE
6,104097,"Initial","Control","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,1,TRUE,TRUE
7,104097,"Initial","Control","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,1,TRUE,TRUE
3,104097,"Initial","Control","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,1,TRUE,TRUE
